texto_pedido,contem_dados_pessoais
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Moro na Chácara Breno Silveira, 96 e quero denunciar um buraco na porta da minha casa.",True
"Olá, meu nome é Gustavo Henrique Pinto, portador do CPF 539.178.026-86, gostaria de saber o andamento do meu processo.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Minha mãe, Oliver da Luz, está aguardando cirurgia. O CPF dela é 704.326.951-25. Qual a posição na fila?",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Olá, meu nome é Sr. Diego Pereira, portador do CPF 205.471.693-61, gostaria de saber o andamento do meu processo.",True
"Olá, meu nome é Vitória Ramos, portador do CPF 821.359.064-33, gostaria de saber o andamento do meu processo.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2024.,False
Qual o cronograma previsto para a reforma da escola classe 2171 da Ceilândia?,False
Qual o cronograma previsto para a reforma da escola classe 3386 da Ceilândia?,False
"Gostaria de saber o salário exato do meu vizinho Rael da Luz, que trabalha aí.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Moro na Estrada de Borges, 401 e quero denunciar um buraco na porta da minha casa.",True
"Minha mãe, Yasmin Nunes, está aguardando cirurgia. O CPF dela é 760.483.192-31. Qual a posição na fila?",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Segue em anexo meus documentos (CPF 943.018.625-60) para provar que sou eu pedindo sobre a licitação 80968.,True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 1384.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Solicito meu histórico funcional. Segue meus dados: Srta. Ana Luiza das Neves, matrícula 29757, tel +55 95 9 5286-2092.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2020.,False
Qual o cronograma previsto para a reforma da escola classe 7556 da Ceilândia?,False
"Solicito meu histórico funcional. Segue meus dados: João Miguel Oliveira, matrícula 16639, tel +55 (085) 94781 5061.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em outubro/2021.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Cópia do edital de chamamento público nº 1073 para credenciamento de clínicas.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Cópia do edital de chamamento público nº 1149 para credenciamento de clínicas.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2297.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2020.,False
Segue em anexo meus documentos (CPF 532.697.148-82) para provar que sou eu pedindo sobre a licitação 58173.,True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Quero denunciar o servidor Luiz Gustavo Aparecida, que bate o ponto e vai embora.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 8801.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Cópia do edital de chamamento público nº 1391 para credenciamento de clínicas.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2022.,False
Segue em anexo meus documentos (CPF 407.683.129-22) para provar que sou eu pedindo sobre a licitação 9249.,True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2025.,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Estou enviando meu RG 438052614 e comprovante de residência na Residencial de Novais para atualização cadastral.,True
Solicito cópia integral do contrato nº 4015/2019 referente à licitação de limpeza urbana.,False
Solicito cópia integral do contrato nº 5533/2022 referente à licitação de limpeza urbana.,False
Por favor enviar a resposta exclusivamente para o email pessoal: pedronascimento@hotmail.com.,True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em dezembro/2022.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Cópia do edital de chamamento público nº 6831 para credenciamento de clínicas.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 90 90633 5331 ou fixo +55 (031) 6005 3131.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Qual o cronograma previsto para a reforma da escola classe 6663 da Ceilândia?,False
"Gostaria de saber o salário exato do meu vizinho Emanuel Caldeira, que trabalha aí.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Estou enviando meu RG 428513761 e comprovante de residência na Quadra João Guilherme Ferreira, 72 para atualização cadastral.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2022.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Quero denunciar o servidor Henrique Souza, que bate o ponto e vai embora.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 69 9 3008-9317 ou fixo +55 (081) 4206-9694.",True
"Minha mãe, Esther Ribeiro, está aguardando cirurgia. O CPF dela é 380.274.519-14. Qual a posição na fila?",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Gostaria de saber o salário exato do meu vizinho Mathias Macedo, que trabalha aí.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Cópia do edital de chamamento público nº 9457 para credenciamento de clínicas.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Eu, Amanda Campos, RG 340815267, venho requerer minha ficha financeira de 2023.",True
"Moro na Vereda Davi Lucca Pereira, 89 e quero denunciar um buraco na porta da minha casa.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em fevereiro/2023.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Qual o cronograma previsto para a reforma da escola classe 2258 da Ceilândia?,False
"Olá, meu nome é Fernanda Rodrigues, portador do CPF 169.583.740-10, gostaria de saber o andamento do meu processo.",True
"Solicito meu histórico funcional. Segue meus dados: Yasmin Macedo, matrícula 60005, tel +55 (003) 90293-0112.",True
"Minha mãe, Olívia Macedo, está aguardando cirurgia. O CPF dela é 492.738.560-47. Qual a posição na fila?",True
"Quero denunciar o servidor Zoe Dias, que bate o ponto e vai embora.",True
Cópia do edital de chamamento público nº 2429 para credenciamento de clínicas.,False
"Minha mãe, Caio Pacheco, está aguardando cirurgia. O CPF dela é 035.429.761-99. Qual a posição na fila?",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em abril/2022.,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Minha mãe, Maria Cardoso, está aguardando cirurgia. O CPF dela é 978.314.526-64. Qual a posição na fila?",True
Solicito cópia integral do contrato nº 1020/2021 referente à licitação de limpeza urbana.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Olá, meu nome é Augusto Souza, portador do CPF 537.041.962-07, gostaria de saber o andamento do meu processo.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Estou enviando meu RG 450326810 e comprovante de residência na Campo Montenegro, 677 para atualização cadastral.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2020.,False
"Minha mãe, Maitê Andrade, está aguardando cirurgia. O CPF dela é 740.639.528-00. Qual a posição na fila?",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Por favor enviar a resposta exclusivamente para o email pessoal: calebda-mota@uol.com.br.,True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2022.,False
"Olá, meu nome é Ana Carolina Campos, portador do CPF 072.136.459-43, gostaria de saber o andamento do meu processo.",True
"Minha mãe, Guilherme Pereira, está aguardando cirurgia. O CPF dela é 204.785.396-65. Qual a posição na fila?",True
Solicito cópia integral do contrato nº 6493/2023 referente à licitação de limpeza urbana.,False
"Gostaria de saber o salário exato do meu vizinho Thiago Fernandes, que trabalha aí.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em dezembro/2022.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Quero denunciar o servidor Theo Cavalcante, que bate o ponto e vai embora.",True
Qual o cronograma previsto para a reforma da escola classe 3276 da Ceilândia?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Gostaria de saber o salário exato do meu vizinho Ian Silveira, que trabalha aí.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2020.,False
"Quero denunciar o servidor Srta. Raquel da Cruz, que bate o ponto e vai embora.",True
"Gostaria de saber o salário exato do meu vizinho Maria Luísa Cavalcanti, que trabalha aí.",True
Cópia do edital de chamamento público nº 4208 para credenciamento de clínicas.,False
Cópia do edital de chamamento público nº 9587 para credenciamento de clínicas.,False
Qual o cronograma previsto para a reforma da escola classe 4581 da Ceilândia?,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 5721.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (71) 9 5096-8832 ou fixo (051) 5327-3524.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2021.,False
"Gostaria de saber o salário exato do meu vizinho Davi Miguel Garcia, que trabalha aí.",True
"Gostaria de saber o salário exato do meu vizinho Diego Leão, que trabalha aí.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em outubro/2024.,False
"Eu, Sabrina Marques, RG 250164838, venho requerer minha ficha financeira de 2023.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Moro na Alameda de Azevedo, 62 e quero denunciar um buraco na porta da minha casa.",True
"Eu, Caroline Pereira, RG 376820159, venho requerer minha ficha financeira de 2023.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 9247.,False
"Quero denunciar o servidor Dra. Luana Costela, que bate o ponto e vai embora.",True
"Solicito meu histórico funcional. Segue meus dados: Heloísa Duarte, matrícula 45014, tel +55 (16) 95244-4544.",True
Segue em anexo meus documentos (CPF 457.893.216-82) para provar que sou eu pedindo sobre a licitação 12583.,True
"Olá, meu nome é Enzo Farias, portador do CPF 418.035.627-90, gostaria de saber o andamento do meu processo.",True
"Estou enviando meu RG 348170622 e comprovante de residência na Alameda de Dias, 71 para atualização cadastral.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em novembro/2020.,False
"Solicito meu histórico funcional. Segue meus dados: Emilly Gonçalves, matrícula 90304, tel +55 (090) 93500 6184.",True
Solicito cópia integral do contrato nº 8528/2021 referente à licitação de limpeza urbana.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 4050.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em fevereiro/2018.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Moro na Trecho Pires, 86 e quero denunciar um buraco na porta da minha casa.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Solicito meu histórico funcional. Segue meus dados: Caio Mendonça, matrícula 17975, tel +55 11 91391 5480.",True
"Olá, meu nome é Luana Azevedo, portador do CPF 475.390.826-74, gostaria de saber o andamento do meu processo.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Cópia do edital de chamamento público nº 4413 para credenciamento de clínicas.,False
"Quero denunciar o servidor Emilly Marques, que bate o ponto e vai embora.",True
"Olá, meu nome é Vitor Gabriel Casa Grande, portador do CPF 076.184.935-10, gostaria de saber o andamento do meu processo.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Quero denunciar o servidor Luiz Otávio Borges, que bate o ponto e vai embora.",True
"Solicito meu histórico funcional. Segue meus dados: Theo Silveira, matrícula 48919, tel +55 (069) 92105-3365.",True
Cópia do edital de chamamento público nº 2283 para credenciamento de clínicas.,False
"Estou enviando meu RG 064512836 e comprovante de residência na Estrada Fernandes, 78 para atualização cadastral.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2024.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Moro na Passarela de Rezende, 29 e quero denunciar um buraco na porta da minha casa.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 6399.,False
"Estou enviando meu RG 806274530 e comprovante de residência na Praia Benício Porto, 81 para atualização cadastral.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 1379.,False
"Eu, Sr. Yago Borges, RG 326840151, venho requerer minha ficha financeira de 2023.",True
Qual o cronograma previsto para a reforma da escola classe 7369 da Ceilândia?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Quero denunciar o servidor João Gabriel Montenegro, que bate o ponto e vai embora.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em julho/2023.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Gostaria de saber o salário exato do meu vizinho Davi Lucas Casa Grande, que trabalha aí.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2025.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 69 90149 7110 ou fixo +55 11 8471-5675.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2018.,False
"Eu, Sr. Heitor Pastor, RG 723401858, venho requerer minha ficha financeira de 2023.",True
"Solicito meu histórico funcional. Segue meus dados: Matheus Novais, matrícula 80956, tel +55 78 93045-5965.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Cópia do edital de chamamento público nº 4901 para credenciamento de clínicas.,False
"Eu, Olívia Caldeira, RG 064152789, venho requerer minha ficha financeira de 2023.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Estou enviando meu RG 847350617 e comprovante de residência na Ladeira de Moraes, 621 para atualização cadastral.",True
"Estou enviando meu RG 586714030 e comprovante de residência na Parque de Araújo, 42 para atualização cadastral.",True
"Solicito meu histórico funcional. Segue meus dados: Dr. Gael Cardoso, matrícula 36010, tel +55 76 9 3425 0733.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2025.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 29 9 2662 5478 ou fixo +55 (071) 0958 0401.",True
"Eu, Giovanna Freitas, RG 786253149, venho requerer minha ficha financeira de 2023.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Solicito meu histórico funcional. Segue meus dados: Luiz Felipe Aparecida, matrícula 83171, tel +55 42 92456 4119.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Estou enviando meu RG 302587469 e comprovante de residência na Campo de Fernandes para atualização cadastral.,True
Cópia do edital de chamamento público nº 1401 para credenciamento de clínicas.,False
Qual o cronograma previsto para a reforma da escola classe 3279 da Ceilândia?,False
"Minha mãe, Maria Julia da Paz, está aguardando cirurgia. O CPF dela é 320.179.684-04. Qual a posição na fila?",True
"Eu, Davi Lucca da Costa, RG 753401824, venho requerer minha ficha financeira de 2023.",True
Cópia do edital de chamamento público nº 5559 para credenciamento de clínicas.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 6909.,False
"Gostaria de saber o salário exato do meu vizinho Murilo Brito, que trabalha aí.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2023.,False
Segue em anexo meus documentos (CPF 290.175.683-21) para provar que sou eu pedindo sobre a licitação 88905.,True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Moro na Estação da Rosa, 3 e quero denunciar um buraco na porta da minha casa.",True
Solicito cópia integral do contrato nº 9142/2021 referente à licitação de limpeza urbana.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Moro na Quadra João Vitor Cavalcante, 76 e quero denunciar um buraco na porta da minha casa.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Cópia do edital de chamamento público nº 3406 para credenciamento de clínicas.,False
Por favor enviar a resposta exclusivamente para o email pessoal: fda-costa@hotmail.com.,True
Cópia do edital de chamamento público nº 8806 para credenciamento de clínicas.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2019.,False
"Quero denunciar o servidor Ágatha Abreu, que bate o ponto e vai embora.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2507.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2018.,False
Qual o cronograma previsto para a reforma da escola classe 2857 da Ceilândia?,False
"Moro na Passarela de Garcia, 75 e quero denunciar um buraco na porta da minha casa.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Cópia do edital de chamamento público nº 9074 para credenciamento de clínicas.,False
"Estou enviando meu RG 785461309 e comprovante de residência na Conjunto Jesus, 984 para atualização cadastral.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Segue em anexo meus documentos (CPF 718.532.496-37) para provar que sou eu pedindo sobre a licitação 1209.,True
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Por favor enviar a resposta exclusivamente para o email pessoal: jvasconcelos@uol.com.br.,True
Moro na Alameda Eloá Duarte e quero denunciar um buraco na porta da minha casa.,True
"Minha mãe, Natália Moraes, está aguardando cirurgia. O CPF dela é 650.914.238-42. Qual a posição na fila?",True
"Solicito meu histórico funcional. Segue meus dados: Srta. Maria Luiza Mendonça, matrícula 24681, tel +55 (076) 92922 6667.",True
Segue em anexo meus documentos (CPF 062.897.543-00) para provar que sou eu pedindo sobre a licitação 51753.,True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em dezembro/2018.,False
"Gostaria de saber o salário exato do meu vizinho Liz Freitas, que trabalha aí.",True
"Gostaria de saber o salário exato do meu vizinho João Gabriel Jesus, que trabalha aí.",True
Qual o cronograma previsto para a reforma da escola classe 6258 da Ceilândia?,False
"Solicito meu histórico funcional. Segue meus dados: João Gabriel Vasconcelos, matrícula 35093, tel +55 (66) 93579 6714.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em março/2024.,False
"Gostaria de saber o salário exato do meu vizinho Ísis Abreu, que trabalha aí.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2024.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Cópia do edital de chamamento público nº 4516 para credenciamento de clínicas.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Estou enviando meu RG 047318624 e comprovante de residência na Rodovia Bianca Pinto, 29 para atualização cadastral.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em julho/2022.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (048) 97680-5702 ou fixo +55 51 7718 4301.",True
"Olá, meu nome é Dr. Eduardo Pastor, portador do CPF 983.124.765-55, gostaria de saber o andamento do meu processo.",True
"Moro na Feira de Nogueira, 378 e quero denunciar um buraco na porta da minha casa.",True
"Solicito meu histórico funcional. Segue meus dados: Brenda Marques, matrícula 6560, tel +55 02 93290-2822.",True
"Moro na Chácara Montenegro, 57 e quero denunciar um buraco na porta da minha casa.",True
"Estou enviando meu RG 513024785 e comprovante de residência na Loteamento de Jesus, 80 para atualização cadastral.",True
Por favor enviar a resposta exclusivamente para o email pessoal: ana-juliasilveira@uol.com.br.,True
"Gostaria de saber o salário exato do meu vizinho Ana Sophia Garcia, que trabalha aí.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em abril/2019.,False
Segue em anexo meus documentos (CPF 397.580.246-47) para provar que sou eu pedindo sobre a licitação 9434.,True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Quero denunciar o servidor Eloah Teixeira, que bate o ponto e vai embora.",True
"Gostaria de saber o salário exato do meu vizinho Allana Andrade, que trabalha aí.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (063) 94888 2372 ou fixo (051) 4422 5351.",True
"Moro na Colônia Garcia, 39 e quero denunciar um buraco na porta da minha casa.",True
"Quero denunciar o servidor Diogo Viana, que bate o ponto e vai embora.",True
Segue em anexo meus documentos (CPF 690.824.371-04) para provar que sou eu pedindo sobre a licitação 13337.,True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Gostaria de saber o salário exato do meu vizinho Sra. Ana Liz Alves, que trabalha aí.",True
"Olá, meu nome é Dra. Maria Liz Duarte, portador do CPF 182.790.534-41, gostaria de saber o andamento do meu processo.",True
"Moro na Quadra de da Costa, 762 e quero denunciar um buraco na porta da minha casa.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 98 9 3451-5025 ou fixo +55 81 8546 1308.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Qual o cronograma previsto para a reforma da escola classe 4688 da Ceilândia?,False
"Solicito meu histórico funcional. Segue meus dados: Srta. Gabriela Souza, matrícula 7653, tel +55 (27) 9 4907-2801.",True
"Quero denunciar o servidor Eduardo Leão, que bate o ponto e vai embora.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Segue em anexo meus documentos (CPF 571.926.840-58) para provar que sou eu pedindo sobre a licitação 33901.,True
Segue em anexo meus documentos (CPF 320.167.954-25) para provar que sou eu pedindo sobre a licitação 51427.,True
Cópia do edital de chamamento público nº 7573 para credenciamento de clínicas.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Eu, Maria Eduarda Monteiro, RG 512480734, venho requerer minha ficha financeira de 2023.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (057) 94949-0228 ou fixo (011) 0359 5442.",True
"Moro na Conjunto Nogueira, 61 e quero denunciar um buraco na porta da minha casa.",True
Segue em anexo meus documentos (CPF 653.180.749-01) para provar que sou eu pedindo sobre a licitação 18725.,True
"Quero denunciar o servidor Bruna Cavalcanti, que bate o ponto e vai embora.",True
"Solicito meu histórico funcional. Segue meus dados: Dra. Luna da Cunha, matrícula 78961, tel +55 (63) 99174-1011.",True
Segue em anexo meus documentos (CPF 076.359.814-39) para provar que sou eu pedindo sobre a licitação 24992.,True
Segue em anexo meus documentos (CPF 320.856.791-02) para provar que sou eu pedindo sobre a licitação 67840.,True
"Quero denunciar o servidor Gustavo Henrique Cavalcanti, que bate o ponto e vai embora.",True
"Estou enviando meu RG 845260170 e comprovante de residência na Praia de Machado, 178 para atualização cadastral.",True
"Quero denunciar o servidor Daniel Aragão, que bate o ponto e vai embora.",True
"Minha mãe, Júlia Santos, está aguardando cirurgia. O CPF dela é 049.253.681-33. Qual a posição na fila?",True
Por favor enviar a resposta exclusivamente para o email pessoal: carvalhoyuri@bol.com.br.,True
"Olá, meu nome é Murilo da Costa, portador do CPF 218.453.079-41, gostaria de saber o andamento do meu processo.",True
"Olá, meu nome é Maria Isis Nogueira, portador do CPF 064.258.719-11, gostaria de saber o andamento do meu processo.",True
Solicito cópia integral do contrato nº 1946/2025 referente à licitação de limpeza urbana.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Estou enviando meu RG 032845169 e comprovante de residência na Travessa de Farias, 5 para atualização cadastral.",True
Qual o cronograma previsto para a reforma da escola classe 2263 da Ceilândia?,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Estou enviando meu RG 23874601X e comprovante de residência na Aeroporto Cassiano, 84 para atualização cadastral.",True
"Quero denunciar o servidor Hellena Alves, que bate o ponto e vai embora.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2022.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Eu, Igor da Mata, RG 812046535, venho requerer minha ficha financeira de 2023.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Solicito meu histórico funcional. Segue meus dados: Dra. Ester Cavalcante, matrícula 34001, tel +55 (032) 96447-8937.",True
"Gostaria de saber o salário exato do meu vizinho Vitor Hugo Rezende, que trabalha aí.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 5324.,False
"Estou enviando meu RG 765412809 e comprovante de residência na Quadra Cardoso, 98 para atualização cadastral.",True
Qual o cronograma previsto para a reforma da escola classe 968 da Ceilândia?,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2023.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Gostaria de saber o salário exato do meu vizinho Elisa Silva, que trabalha aí.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
"Gostaria de saber o salário exato do meu vizinho Brenda Pimenta, que trabalha aí.",True
Segue em anexo meus documentos (CPF 573.416.298-19) para provar que sou eu pedindo sobre a licitação 16250.,True
"Estou enviando meu RG 352416087 e comprovante de residência na Avenida de Rocha, 50 para atualização cadastral.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Estou enviando meu RG 516708247 e comprovante de residência na Viela Isis Caldeira, 495 para atualização cadastral.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 5900.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Cópia do edital de chamamento público nº 6817 para credenciamento de clínicas.,False
Cópia do edital de chamamento público nº 7749 para credenciamento de clínicas.,False
"Gostaria de saber o salário exato do meu vizinho Caleb Macedo, que trabalha aí.",True
Segue em anexo meus documentos (CPF 497.251.036-61) para provar que sou eu pedindo sobre a licitação 51011.,True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Segue em anexo meus documentos (CPF 049.172.865-49) para provar que sou eu pedindo sobre a licitação 33525.,True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Estou enviando meu RG 046837218 e comprovante de residência na Chácara Pimenta, 57 para atualização cadastral.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 (90) 9 9703 4251 ou fixo 0300-701-8158.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Gostaria de saber o salário exato do meu vizinho Yasmin Câmara, que trabalha aí.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em julho/2020.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
